Time (s),Channel 1 (V),Channel 2 (V)
-0.0009368538057324841,-0.02175332013322989,-0.03491808545971291
-0.0009363638057324839,-0.01796035930257719,-0.03491808545971213
-0.0009358738057324842,-0.01485702771386392,-0.03321638482160734
-0.0009353838057324841,-0.01175369612514924,-0.03355672494922846
-0.000934893805732484,-0.007960735294495602,-0.03287604469398638
-0.0009344038057324843,-0.002788515979975831,-0.03321638482160719
-0.0009339138057324842,0.0006596302297095047,-0.03287604469398623
-0.0009334238057324841,0.003073332576487593,-0.03185502431112289
-0.0009329338057324839,0.008245551891013166,-0.03151468418350116
-0.0009324438057324842,0.01065925423779016,-0.03015332367301732
-0.0009319538057324841,0.01445221506844144,-0.02879196316253287
-0.000931463805732484,0.0189348051410323,-0.02947264341777525
-0.0009309738057324843,0.02548628293942401,-0.02981298354539605
-0.0009304838057324842,0.02858961452814167,-0.02811128290729064
-0.000929993805732484,0.02962405839104656,-0.02777094277966953
-0.0009295038057324843,0.03445146308460055,-0.0287919631625324
-0.0009290138057324842,0.03720998005234913,-0.02743060265204842
-0.0009285238057324841,0.04272701398784191,-0.02674992239680619
-0.000928033805732484,0.04651997481849554,-0.02572890201394285
-0.0009275438057324843,0.05169219413301531,-0.02572890201394285
-0.0009270538057324842,0.05582996958463724,-0.02538856188632174
-0.000926563805732484,0.05996774503625855,-0.02572890201394239
-0.0009260738057324843,0.06376070586690638,-0.02470788163107997
-0.0009255838057324842,0.06686403745562279,-0.02300618099297394
-0.0009250938057324841,0.07100181290724238,-0.02266584086535283
-0.000924603805732484,0.0720362567701496,-0.02096414022724742
-0.0009241138057324843,0.07720847608466938,-0.02130448035486822
-0.0009236238057324841,0.07996699305241813,-0.02096414022724727
-0.000923133805732484,0.08307032464113563,-0.0192624395891417
-0.0009226438057324843,0.08927698781855936,-0.0192624395891417
-0.0009221538057324842,0.09272513402824517,-0.0192624395891417
-0.0009216638057324841,0.09686290947986474,-0.01960277971676281
-0.0009211738057324839,0.09893179720567705,-0.01994311984438393
-0.0009206838057324843,0.1044488311411648,-0.01994311984438393
-0.0009201938057324841,0.1089314212137552,-0.0168800586957939
-0.000919703805732484,0.1113451235605352,-0.01756073895103536
-0.0009192138057324843,0.115482899012151,-0.01585903831293134
-0.0009187238057324842,0.1196206744637724,-0.01619937844055168
-0.0009182338057324841,0.123758449915392,-0.01517835805768834
-0.0009177438057324839,0.1275514107460446,-0.01483801793006645
-0.0009172538057324842,0.1303099277137897,-0.01313631729196166
-0.0009167638057324841,0.1358269616492825,-0.01347665741958277
-0.000916273805732484,0.1406543663428397,-0.01381699754720327
-0.0009157838057324843,0.1430680686896156,-0.01245563703672005
-0.0009152938057324842,0.146861029520268,-0.01211529690909832
-0.000914803805732484,0.1499643611089827,-0.01177495678147721
-0.0009143138057324844,0.1537573219396323,-0.01109427652623529
-0.0009138238057324842,0.1585847266331902,-0.01007325614337164
-0.0009133338057324841,0.1623776874638415,-0.01075393639861387
-0.000912843805732484,0.1661706482944937,-0.0100732561433718
-0.0009123538057324843,0.1682395360203016,-0.0104135962709926
-0.0009118638057324842,0.1720324968509538,-0.008031215377644962
-0.000911373805732484,0.1778943454074148,-0.008031215377644962
-0.0009108838057324843,0.1803080477541918,-0.008711895632886879
-0.0009103938057324842,0.1841010085848442,-0.007010194994781623
-0.0009099038057324841,0.1889284132784004,-0.006669854867160509
-0.000909413805732484,0.1923765594880853,-0.005648834484297479
-0.0009089238057324843,0.1965143349397011,-0.006329514739539087
-0.0009084338057324841,0.199962481149386,-0.006329514739539396
-0.000907943805732484,0.2027209981171342,-0.00360679371857049
-0.0009074538057324843,0.20685877356875,-0.00360679371857049
-0.0009069638057324842,0.2109965490203715,-0.003266453590949377
-0.0009064738057324841,0.2168583975768326,-0.002926113463328263
-0.0009059838057324839,0.2192720999236121,-0.002245433208086037
-0.0009054938057324843,0.2223754315123239,-0.002245433208086037
-0.0009050038057324841,0.2275476508268498,-0.001905093080464924
-0.000904513805732484,0.2296165385526612,-0.0008840726976014295
-0.0009040238057324843,0.233064684762341,-0.0005437325699806257
-0.0009035338057324842,0.2385817186978353,0.0001369476852617554
-0.0009030438057324841,0.2409954210446135,0.001157968068125095
-0.0009025538057324839,0.2447883818752666,0.0008176279405042914
-0.0009020638057324842,0.2489261573268843,0.001498308195746208
-0.0009015738057324841,0.252029488915599,0.002519328578609548
-0.000901083805732484,0.2565120789881883,0.001498308195747601
-0.0009005938057324843,0.2596154105769002,0.004561369344334834
-0.0009001038057324842,0.2640980006494895,0.003880689089094001
-0.000899613805732484,0.2668565176172358,0.005242049599578454
-0.0008991238057324839,0.2709942930688575,0.00592272985482099
-0.0008986338057324842,0.2754768831414433,0.006603410110062907
-0.0008981438057324841,0.2768561416253165,0.00694375023768402
-0.000897653805732484,0.2813387316979067,0.007624430492926401
-0.0008971638057324843,0.2865109510124265,0.007964770620547205
-0.0008966738057324842,0.2892694679801752,0.008645450875789586
-0.000896183805732484,0.2927176141898582,0.009326131131031814
-0.0008956938057324843,0.2968553896414759,0.01000681138627373
-0.0008952038057324842,0.2999587212301925,0.01034715151389515
-0.0008947138057324841,0.3034068674398754,0.01136817189675849
-0.000894223805732484,0.3092687159963378,0.01204885215200087
-0.0008937338057324843,0.3120272329640816,0.01238919227962168
-0.0008932438057324841,0.3158201937947342,0.01272953240724294
-0.000892753805732484,0.31892352538345,0.01272953240724294
-0.0008922638057324843,0.3213372277302258,0.01272953240724294
-0.0008917738057324842,0.3251301885608782,0.01341021266248517
-0.0008912838057324841,0.3285783347705613,0.01613293368345408
-0.000890793805732484,0.33133685173831,0.01545225342821247
-0.0008903038057324843,0.3365090710528297,0.01681361393869569
-0.0008898138057324841,0.3403020318834833,0.01715395406631742
-0.000889323805732484,0.344784621956073,0.01851531457680203
-0.0008888338057324843,0.3485775827867208,0.01885565470442283
-0.0008883438057324842,0.3534049874802787,0.01953633495966521
-0.0008878538057324841,0.3551290605851202,0.02021701521490744
-0.0008873638057324839,0.3585772067948053,0.02157837572539205
-0.0008868738057324842,0.363059796867391,0.021918715853013
-0.0008863838057324841,0.3678872015609472,0.021918715853013
-0.000885893805732484,0.3703009039077271,0.02157837572539266
-0.0008854038057324843,0.3740938647383749,0.02328007636349668
-0.0008849138057324842,0.3765075670851547,0.02362041649111857
-0.0008844238057324841,0.380300527915806,0.02396075661873968
-0.0008839338057324839,0.3834038595045232,0.02464143687398252
-0.0008834438057324842,0.3889208934400135,0.02600279738446636
-0.0008829538057324841,0.3934034835126013,0.02566245725684525
-0.0008824638057324842,0.3951275566174428,0.02600279738446636
-0.0008819738057324841,0.3975412589642209,0.02634313751208748
-0.0008814838057324842,0.3996101466900307,0.02736415789495081
-0.000880993805732484,0.4051271806255234,0.02736415789495081
-0.0008805038057324841,0.4102993999400479,0.02906585853305638
-0.0008800138057324842,0.4130579169077943,0.02906585853305638
-0.0008795238057324841,0.4158164338755407,0.03008687891591972
-0.0008790338057324842,0.4202990239481286,0.03178857955402529
-0.0008785438057324841,0.4216782824320018,0.03280959993688862
-0.0008780538057324842,0.4254712432626531,0.0321289196816464
-0.0008775638057324842,0.4296090187142727,0.03178857955402529
-0.0008770738057324841,0.4330571649239556,0.03383062031975197
-0.0008765838057324842,0.435815681891702,0.03417096044737308
-0.0008760938057324841,0.4409879012062265,0.03553232095785753
-0.0008756038057324842,0.4440912327949412,0.03587266108547865
-0.0008751138057324841,0.4465049351417192,0.03587266108547865
-0.0008746238057324841,0.4506427105933388,0.03689368146834199
-0.0008741338057324842,0.4544356714239901,0.03757436172358421
-0.0008736438057324841,0.458918261496578,0.03927606236168978
-0.0008731538057324842,0.4620215930852927,0.03859538210644755
-0.0008726638057324841,0.4640904808111025,0.03961640248931089
-0.0008721738057324842,0.4668489977788489,0.03961640248931089
-0.000871683805732484,0.4720212170933734,0.04131810312741645
-0.0008711938057324841,0.4754693633030563,0.0423391235102798
-0.0008707038057324842,0.4782278802708027,0.04267946363790091
-0.0008702138057324841,0.4827104703433906,0.04199878338265868
-0.0008697238057324842,0.485468987311137,0.04301980376552202
-0.0008692338057324841,0.4878826896579151,0.04438116427600648
-0.0008687438057324842,0.4909860212466298,0.0450618445312487
-0.0008682538057324842,0.494778982077281,0.04710388529697538
-0.0008677638057324841,0.4989167575289006,0.0474442254245965
-0.0008672738057324842,0.5002960160127738,0.04710388529697538
-0.0008667838057324841,0.5030545329805203,0.04676354516935427
-0.0008662938057324842,0.5071923084321398,0.04812490567983872
-0.000865803805732484,0.5127093423676327,0.04948626619032317
-0.0008653138057324841,0.5175367470611888,0.04982660631794428
-0.0008648238057324842,0.518916005545062,0.05118796682842874
-0.0008643338057324841,0.5202952640289352,0.05084762670080763
-0.0008638438057324842,0.5251226687224914,0.04982660631794428
-0.0008633538057324841,0.5302948880370159,0.05152830695604985
-0.0008628638057324842,0.5323637757628256,0.05084762670080763
-0.000862373805732484,0.5344326634886354,0.05186864708367097
-0.0008618838057324841,0.5361567365934768,0.05220898721129208
-0.0008613938057324842,0.5399496974241281,0.05357034772177653
-0.0008609038057324841,0.5420185851499379,0.05595272861512433
-0.0008604138057324842,0.5471908044644624,0.05595272861512433
-0.0008599238057324841,0.5502941360531771,0.05697374899798766
-0.0008594338057324841,0.5527078383999552,0.05799476938085101
-0.0008589438057324842,0.5585696869564163,0.05799476938085101
-0.0008584538057324841,0.5609833893031944,0.05935612989133546
-0.0008579638057324842,0.5637419062709408,0.06003681014657768
-0.0008574738057324841,0.5665004232386871,0.05867544963609323
-0.0008569838057324842,0.5692589402064335,0.05901578976371435
-0.000856493805732484,0.5723622717951482,0.0603771502741988
-0.0008560038057324841,0.5771896764887045,0.06139817065706214
-0.0008555138057324842,0.581327451940324,0.06139817065706214
-0.0008550238057324841,0.5827067104241972,0.06207885091230436
-0.0008545338057324842,0.5858100420129119,0.06173851078468325
-0.0008540438057324841,0.5896030028435632,0.06241919103992548
-0.0008535538057324842,0.5920167051903412,0.06446123180565216
-0.0008530638057324842,0.5947752221580876,0.0658225923161366
-0.0008525738057324841,0.597533739125834,0.06718395282662107
-0.0008520838057324842,0.600981885335517,0.0678646330818633
-0.0008515938057324841,0.6040852169242317,0.06888565346472664
-0.0008511038057324842,0.6064989192710097,0.06922599359234774
-0.0008506138057324841,0.611326323964566,0.06854531333710551
-0.0008501238057324841,0.6130503970694074,0.06922599359234774
-0.0008496338057324842,0.6151192847952173,0.07024701397521108
-0.0008491438057324841,0.6185674310049002,0.07024701397521108
-0.0008486538057324842,0.6216707625936149,0.07092769423045331
-0.0008481638057324841,0.6258085380452345,0.06990667384758997
-0.0008476738057324842,0.6285670550129808,0.07092769423045331
-0.000847183805732484,0.6309807573597589,0.07160837448569554
-0.0008466938057324841,0.6333944597065371,0.07331007512380111
-0.0008462038057324842,0.6375322351581566,0.07331007512380111
-0.0008457138057324841,0.6406355667468713,0.07467143563428555
-0.0008452238057324842,0.6427044544726811,0.07535211588952778
-0.0008447338057324841,0.646152600682364,0.07467143563428555
-0.0008442438057324842,0.6502903761339837,0.07637313627239112
-0.0008437538057324842,0.6527040784807617,0.07637313627239112
-0.0008432638057324841,0.6547729662065715,0.07637313627239112
-0.0008427738057324842,0.6575314831743179,0.07807483691049669
-0.0008422838057324841,0.6606348147630327,0.07807483691049669
-0.0008417938057324842,0.6637381463517473,0.07875551716573892
-0.000841303805732484,0.6654622194565888,0.07977653754860226
-0.0008408138057324841,0.6702896241501449,0.08011687767622336
-0.0008403238057324842,0.673737770359828,0.08011687767622336
-0.0008398338057324841,0.676151472706606,0.08215891844195006
-0.0008393438057324842,0.6789099896743525,0.08181857831432893
-0.0008388538057324841,0.6820133212630671,0.08181857831432893
-0.0008383638057324842,0.6840822089888768,0.08215891844195006
-0.000837873805732484,0.6882199844404965,0.08317993882481339
-0.0008373838057324841,0.6913233160292112,0.08317993882481339
-0.0008368938057324842,0.6930473891340526,0.0835202789524345
-0.0008364038057324841,0.6944266476179258,0.08454129933529783
-0.0008359138057324842,0.6975299792066405,0.08556231971816117
-0.0008354238057324841,0.6978747938276089,0.08454129933529783
-0.0008349338057324841,0.7020125692792284,0.0865833401010245
-0.0008344438057324842,0.706150344730848,0.08760436048388787
-0.0008339538057324841,0.709598490940531,0.08726402035626674
-0.0008334638057324842,0.7123570079082774,0.08828504073913007
-0.0008329738057324841,0.7158051541179603,0.0889657209943723
-0.0008324838057324842,0.7178740418437701,0.08998674137723564
-0.000831993805732484,0.7202877441905482,0.09032708150485677
-0.0008315038057324841,0.722356631916358,0.08964640124961454
-0.0008310138057324842,0.7258047781260409,0.09066742163247787
-0.0008305238057324841,0.7275288512308825,0.09168844201534121
-0.0008300338057324842,0.7289081097147557,0.09066742163247787
-0.0008295438057324841,0.732701070545407,0.09168844201534121
-0.0008290538057324842,0.7344251436502485,0.09270946239820455
-0.0008285638057324842,0.7399421775857412,0.09236912227058344
-0.0008280738057324841,0.7416662506905827,0.09373048278106788
-0.0008275838057324842,0.7430455091744559,0.09373048278106788
-0.0008270938057324841,0.7468384700051072,0.09373048278106788
-0.0008266038057324842,0.7513210600776951,0.09475150316393124
-0.0008261138057324841,0.7520106893196317,0.09577252354679458
-0.0008256238057324841,0.7537347624244731,0.09611286367441568
-0.0008251338057324842,0.7568380940131878,0.09611286367441568
-0.0008246438057324841,0.7595966109809342,0.09645320380203681
-0.0008241538057324842,0.7620103133277123,0.09713388405727902
-0.0008236638057324841,0.7633895718115855,0.09781456431252125
-0.0008231738057324842,0.7664929034003002,0.09781456431252125
-0.000822683805732484,0.7692514203680466,0.09849524456776348
-0.0008221938057324841,0.7702858642309515,0.09951626495062682
-0.0008217038057324842,0.7737340104406345,0.09985660507824792
-0.0008212138057324841,0.7758028981664442,0.09883558469538459
-0.0008207238057324842,0.777871785892254,0.09883558469538459
-0.0008202338057324841,0.7813199321019371,0.09883558469538459
-0.0008197438057324842,0.7820095613438737,0.1001969452058691
-0.0008192538057324842,0.7851128929325883,0.09985660507824792
-0.0008187638057324841,0.788216224521303,0.1008776254611113
-0.0008182738057324842,0.7895954830051762,0.1012179655887324
-0.0008177838057324841,0.7930436292148592,0.1012179655887324
-0.0008172938057324842,0.7968365900455104,0.1018986458439746
-0.000816803805732484,0.797526219287447,0.1032600063544591
-0.0008163138057324841,0.8002847362551935,0.1032600063544591
-0.0008158238057324842,0.8030432532229398,0.1036003464820802
-0.0008153338057324841,0.8040776970858448,0.1032600063544591
-0.0008148438057324842,0.8071810286745594,0.1042810267373224
-0.0008143538057324841,0.8102843602632741,0.1042810267373224
-0.0008138638057324842,0.8123532479890839,0.1053020471201857
-0.000813373805732484,0.814766950335862,0.1046213668649435
-0.0008128838057324841,0.8168358380616717,0.105982727375428
-0.0008123938057324842,0.8185599111665133,0.1066634076306702
-0.0008119038057324841,0.8220080573761962,0.1073440878859124
-0.0008114138057324842,0.8244217597229743,0.1056423872478069
-0.0008109238057324841,0.8251113889649109,0.1049617069925646
