Frequency (Hz),Trace 1 (dB),Phase (deg),Trace 2 (dB),Phase (deg)
128.5451808697348,-86.16088608466038,166.810625875893,-90.7850340279592,132.209750256186
130.1321584113365,-88.03198267568327,129.0554317625746,-90.56324165759064,170.5446737799559
131.7191359529381,-89.36536933456794,102.6075603454476,-86.50633529494017,173.3944017586407
133.3061134945398,-95.42752727701442,91.87852058287835,-86.60569859717344,166.8897080705804
134.8930910361414,-97.04941826438726,168.1753733506514,-88.80443580842716,152.2294163381869
136.4800685777431,-94.15448141235811,145.5117358490215,-94.23144902343714,101.5605853801163
138.0670461193448,-92.91975895869561,73.73020233477737,-88.19199635385797,28.15782879523359
139.6540236609465,-86.18615756215924,38.01083304146421,-83.430672700432,19.3150143160204
141.2410012025481,-82.11260487241518,24.20147514528481,-79.71527068944836,29.79554786310125
142.8279787441498,-78.96524289207092,25.14156664243143,-76.39384218826652,43.11916861980027
144.4149562857514,-78.15718798500836,31.53771911758606,-75.47549941348015,49.20194276673585
146.0019338273531,-81.54528939562682,41.87316297055763,-79.73811054916213,38.33064375386861
147.5889113689548,-89.79376659550684,73.38841757341461,-83.30108356302289,134.3393463263754
149.1758889105564,-89.35498908080152,150.6804053083765,-78.75887377758326,105.9820206648121
150.7628664521581,-83.86047923236828,168.3542321216573,-76.34657059504097,96.14187148052525
152.3498439937597,-83.27071798765959,172.1998209217214,-76.18263813005754,90.54901282777969
153.9368215353614,-87.51731242444021,166.4148332519007,-81.17754258045436,86.53420968601183
155.5237990769631,-95.75368647286388,158.5584078852351,-86.20200945517014,78.31242007442756
157.1107766185647,-97.23691883494894,49.57554938408734,-85.86486359775176,74.43004884727259
158.6977541601664,-93.15446218567175,95.81658880854174,-85.72779397392139,77.72173855908103
160.2847317017681,-91.13281352807284,141.8632566046884,-87.42041128751394,116.2326904475556
161.8717092433697,-92.62361049851461,176.9123807677317,-86.48031641808322,0.3623696616758658
163.4586867849714,-89.61112065308205,17.3029460211465,-88.08261558717966,21.81013218609065
165.045664326573,-84.5444048483761,7.100090069743508,-92.3445137892859,109.830203855989
166.6326418681747,-82.7372768416277,5.147344928987649,-82.72844622917596,70.68674699395972
168.2196194097764,-83.88169692521825,2.340943275791854,-79.20730825612848,65.47919078554067
169.8065969513781,-84.94950337385355,170.6358709651286,-79.37902198702496,75.18052316433983
171.3935744929797,-85.15194759111127,179.3614838202809,-84.03375881726923,103.8308727383976
172.9805520345814,-87.97721714897256,12.18478562438616,-86.73040466362856,19.99219343870739
174.567529576183,-96.62176264681582,163.479231895467,-80.24753232538593,65.48021756450062
176.1545071177847,-103.7403417053235,90.81520041349141,-77.77573214229722,80.90349477558998
177.7414846593864,-100.4896237873899,8.916577548455518,-77.81974719096016,89.87179967330005
179.328462200988,-96.98364677751394,5.769355011121264,-79.5023496330823,103.7707367393863
180.9154397425897,-102.7463200752151,52.33816974913341,-81.78453779519106,127.4585766409699
182.5024172841914,-91.69690150214402,140.0437204454404,-82.71953389980442,152.638476782808
184.089394825793,-86.16803263610768,155.2348336966446,-82.8648881117394,171.1962986220747
185.6763723673947,-85.54290741180857,158.4002617440275,-83.68722485998191,11.30595870073841
187.2633499089964,-88.63419569712696,161.4896103279252,-83.92360309796737,31.79344561799553
188.850327450598,-92.68057747066096,16.71125847028202,-84.56227281426214,43.95292013858293
190.4373049921997,-92.3852107328662,38.21908644791559,-85.0591248807339,54.33228628722138
192.0242825338013,-95.1284687315826,18.34927618356092,-82.80087750964341,52.29336622785447
193.611260075403,-94.7855839168232,160.303278618963,-81.31226684250187,31.41091149113066
195.1982376170047,-91.07013856949266,164.0135443063051,-75.37925414881114,20.70562529551053
196.7852151586063,-90.51702781719879,169.414547910552,-67.61008553858511,24.98277721028854
198.372192700208,-91.71028577394281,178.35624485649,-64.35662041195624,24.11951770519161
199.9591702418097,-90.03112174803285,34.90384379091277,-64.31533762110548,20.94697080457319
201.5461477834113,-88.35632123213414,71.23352476426594,-64.75848237110486,19.98242670770093
203.133125325013,-87.8156899426976,105.4474124880562,-67.91045829347978,17.76030939869519
204.7201028666147,-86.65072256310147,127.7051880702125,-77.35297014407085,178.4569428928764
206.3070804082163,-83.38655948859326,149.6048005451752,-86.32761294961838,116.7550091761672
207.894057949818,-80.12350603344514,164.0032286424674,-92.74076890838376,80.724878323163
209.4810354914196,-80.3989411902004,175.6991031091476,-93.04688132585861,42.77943877459529
211.0680130330213,-82.06454058334475,13.47907496131676,-95.81629887863261,56.67524751225978
212.654990574623,-83.42718553568888,31.82720595358955,-96.37239075279935,71.52144667659364
214.2419681162247,-84.05391289024392,67.56726192050863,-90.62349088981385,65.23013208431956
215.8289456578263,-82.28094541795465,86.51547210741802,-88.38146442733643,78.2249040160431
217.415923199428,-84.0657159754081,86.7499660982263,-88.37154783373059,86.34783796353676
219.0029007410296,-89.52266184040735,72.36849220065903,-87.75269099669016,85.14014694933122
220.5898782826313,-91.29716185178076,12.95388146170742,-87.09474675905612,102.6951158578382
222.176855824233,-92.56901816568421,160.2627243411624,-86.18158422559085,138.9696675047285
223.7638333658346,-96.6372261654996,102.8894835966262,-83.9272451379894,151.9432580819878
225.3508109074363,-96.88697280998232,134.3575589907234,-81.91563565641917,146.6446487661103
226.937788449038,-89.15806513821533,24.8428838266756,-81.48281215212526,154.1206682933654
228.5247659906396,-86.19742903555442,30.4672141329559,-85.88468067136239,169.8775871931633
230.1117435322413,-87.01348945302136,14.48030905160195,-94.53841307932498,68.14410162244644
231.698721073843,-91.86483441725457,179.728432031415,-86.50927469857727,116.642488446991
233.2856986154446,-95.60821483706042,49.8958793284478,-82.34394712708442,126.6159279204009
234.8726761570463,-88.5996367269523,40.01187329417399,-82.61821020340727,122.4864175080903
236.4596536986479,-89.81718291337808,31.59252894823545,-89.02240113623334,109.1152891627847
238.0466312402496,-90.10176760998377,173.1887474127463,-96.85319526707073,36.12246454273414
239.6336087818513,-87.99221194757791,149.6346431543993,-86.36489174998758,49.13318498294863
241.2205863234529,-84.57535625708991,147.0848089504351,-82.81447750296545,51.17215390201802
242.8075638650546,-80.89259753807107,154.8505006756448,-81.31885138488009,53.36090895239681
244.3945414066563,-79.32789121871002,154.2470265815139,-81.57908984153929,47.16794855370075
245.9815189482579,-79.47656471037514,140.9031750720518,-83.57436676999184,163.1884158799322
247.5684964898596,-81.28901288283174,123.936927587277,-75.59860536110048,104.0255987953009
249.1554740314613,-83.78923473894562,100.905005583033,-72.7718952604553,94.35774722395641
250.7424515730629,-84.06952297312536,71.50637935342468,-72.02527890048353,94.13257388263231
252.3294291146646,-84.07001613162372,44.62614489098867,-72.29575888068383,83.57898423506023
253.9164066562662,-85.43840969459146,33.17658691921701,-76.40656044751933,58.07497169776417
255.5033841978679,-87.34109790469559,43.07706655793557,-82.4840170485618,9.04335538850877
257.0903617394696,-90.67490411942551,49.40680322972264,-83.54397268482357,146.470110605535
258.6773392810712,-97.42065593930752,50.23399352697415,-83.95655642845844,133.5225489802363
260.2643168226729,-100.3449967185006,107.1227021695855,-86.57317280108158,124.5204785134704
261.8512943642746,-94.91927990648988,126.6444649580866,-88.10827716466001,131.5750363671006
263.4382719058762,-90.05183107599495,105.962937847262,-87.43223552104483,168.3661482468766
265.0252494474779,-86.02367881530446,91.54291341831319,-85.03820836411522,8.580254484127318
266.6122269890795,-84.22559926195183,87.17064283182479,-83.92634511535833,175.4598860466961
268.1992045306812,-84.58083611789647,92.67550826316102,-83.90421759054144,165.2588034661967
269.7861820722829,-90.20990226584016,98.36662620577212,-83.59006329178891,162.1623952463667
271.3731596138845,-115.2357097974772,31.41042922448472,-81.35273160048506,154.1053634074032
272.9601371554862,-110.2285431659732,80.55540565350833,-80.15564616999711,153.1151827785443
274.5471146970879,-99.69172467722962,18.06823454332727,-80.19573231653388,155.6221863826887
276.1340922386896,-93.38599978407991,15.0709806002649,-80.40331382235092,158.8884483013937
277.7210697802912,-93.59285704272483,76.82438730882535,-80.46829876677657,156.6971190118564
279.3080473218929,-88.51388335558067,137.9430440233428,-83.04351413270483,149.3424110732695
280.8950248634945,-86.75449951142404,171.2849049185635,-92.87169932150697,163.7351399068136
282.4820024050962,-84.73165726727967,179.8803392228151,-96.51321537805828,74.77081029477998
284.0689799466979,-85.46437522588451,0.8568510777888754,-95.38728153831956,136.7970472344675
285.6559574882995,-93.98613091897454,45.63632987632361,-94.29755294285192,135.7083167828045
